"title","Street Tree Planting"
"copyright","Copyright (c) 2022 NYC Department of Parks and Recreation"
"link","http://nyc.gov/parks/treework"
"description","NYC Department of Parks and Recreation"
"language","en-us"
"lastBuildDate","2022-10-25 00:50:05"
"note","The raw data contained here may be displayed differently than what appears on the Tree Work Hub reports at nyc.gov/parks/treework, due to post-processing of the data to make it readable for the web (e.g. updated addresses, entries not displayed due to missing addresses, reformatted dates, etc.)."
"lng","lat","Borough","ZipCode","BuildingNumber","StreetName","FiscalYear","PlantingSpaceID","CommunityBoard","PlantingSeason","CityCouncil","TreeID","WOId","WOStatus","CompletedDate"
" -73.81928121","40.58403420","Queens","11694","173","BEACH 98 STREET","0","9876637","414","05/31/2022","32","0","18518682","Not Completed",""
" -73.81985785","40.58357045","Queens","11694","162","BEACH 99 STREET","0","9876639","414","05/31/2022","32","0","18519987","Not Completed",""
" -73.93571561","40.81846300","Manhattan","10037","40","W 143 ST","0","9875760","110","05/31/2022","9","0","18515386","Not Completed",""
" -73.79715622","40.59358503","Queens","11692","430","BEACH 68 STREET","0","9868576","414","05/31/2022","31","0","18493673","Not Completed",""
" -73.79897431","40.59103187","Queens","11692","305","BEACH 70 STREET","0","9820361","414","05/31/2022","31","0","18337789","Not Completed",""
" -73.79719411","40.59397586","Queens","11692","442","BEACH 68 STREET","0","9868571","414","05/31/2022","31","0","18493669","Not Completed",""
" -73.76801079","40.70579938","Queens","11412","104-09","189 STREET","0","3269288","412","05/31/2022","27","0","18520823","Not Completed",""
" -73.79717140","40.59373398","Queens","11692","430","BEACH 68 STREET","0","9868574","414","05/31/2022","31","0","18493671","Not Completed",""
" -73.85795832","40.86765027","Bronx","10469","2789","HONE AVENUE","0","8417019","211","05/31/2022","13","13125819","14386189","Completed","2022-07-13 00:00:00"
" -73.82095885","40.58373291","Queens","11694","99-021","ROCKAWAY BEACH BOULEVARD","0","9876615","414","05/31/2022","32","0","18518649","Not Completed",""
" -73.76733288","40.71264728","Queens","11423","91-12","193 STREET ","0","9877429","412","05/31/2022","27","0","18520443","Not Completed",""
" -73.76688577","40.71158889","Queens","11423","91-52","193 STREET ","0","9877435","412","05/31/2022","27","0","18520463","Not Completed",""
" -73.81964048","40.58301737","Queens","11694","485","BEACH 99 STREET","0","9876620","414","05/31/2022","32","0","18518654","Not Completed",""
" -73.81973851","40.58317180","Queens","0","185","BEACH 99 STREET","0","9876621","414","05/31/2022","0","0","18518655","Not Completed",""
" -73.86452285","40.88330990","Bronx","10467","3754","WILLETT AVENUE","0","8407494","212","05/31/2022","12","13125831","14368807","Completed","2022-07-13 00:00:00"
" -73.76700007","40.71230148","Queens","11423","91-35","193 STREET ","0","9877451","412","05/31/2022","27","0","18520457","Not Completed",""
" -73.85618855","40.88354695","Bronx","10467","868","EAST 222 STREET","0","8413727","212","05/31/2022","12","13125834","14380628","Completed","2022-07-13 00:00:00"
" -73.76784770","40.71098357","Queens","11423","91-59","191 STREET ","0","9877454","412","05/31/2022","27","0","18520461","Not Completed",""
" -73.85426690","40.89189278","Bronx","10466","1611","BUSSING AVENUE","0","8475172","212","05/31/2022","12","13125836","14571683","Completed","2022-07-13 00:00:00"
" -73.86759166","40.89759560","Bronx","10470","4273","KATONAH AVENUE","0","8916016","212","05/31/2022","11","13125837","15866419","Completed","2022-07-13 00:00:00"
" -73.85199413","40.90301752","Bronx","10470","4620","RICHARDSON AVENUE","0","8408682","212","05/31/2022","11","13125841","14370470","Completed","2022-07-13 00:00:00"
" -73.85355093","40.90372057","Bronx","10470","4622","CARPENTER AVENUE","0","9432959","212","05/31/2022","11","13125842","17154736","Completed","2022-07-13 00:00:00"
" -73.81966002","40.58325102","Queens","0","1-050","BEACH 99 STREET","0","9876624","414","05/31/2022","0","0","18518659","Not Completed",""
" -73.79910116","40.59235429","Queens","11692","353","BEACH 70 STREET","0","9820356","414","05/31/2022","31","0","18337778","Not Completed",""
" -73.85942841","40.84586748","Bronx","10462","1753","BRONXDALE AVENUE","0","8405788","211","05/31/2022","13","13125818","14366196","Completed","2022-07-13 00:00:00"
" -73.81947332","40.58295230","Queens","11694","98-020","SHORE FRONT PARKWAY","0","9876625","414","05/31/2022","32","0","18518662","Not Completed",""
" -73.95265040","40.80996271","Manhattan","10027","301","W 124 ST","0","9880606","110","05/31/2022","9","0","18534390","Not Completed",""
" -73.95226950","40.80968549","Manhattan","10027","302","W 124 ST","0","9880607","110","05/31/2022","9","0","18534385","Not Completed",""
" -73.81961568","40.58317888","Queens","0","1-046","BEACH 99 STREET","0","9877015","414","05/31/2022","0","0","18518661","Not Completed",""
" -73.95226711","40.80980273","Manhattan","10027","301","W 124 ST","0","9880609","110","05/31/2022","9","0","18534383","Not Completed",""
" -73.82042764","40.58267767","Queens","11694","100-004","SHORE FRONT PARKWAY","0","9876626","414","05/31/2022","32","0","18518664","Not Completed",""
" -73.94730318","40.80771084","Manhattan","10027","131","W 124 ST","0","9880611","110","05/31/2022","9","0","18534396","Not Completed",""
" -73.76877871","40.71229532","Queens","11423","190-30","JAMAICA AVENUE ","0","9877439","412","05/31/2022","27","0","18520453","Not Completed",""
" -73.82047193","40.58421795","Queens","11694","99-002","ROCKAWAY BEACH BOULEVARD","0","9876629","414","05/31/2022","32","0","18519985","Not Completed",""
" -73.94711095","40.80763025","Manhattan","10027","123","W 124 ST","0","9880615","110","05/31/2022","9","0","18534394","Not Completed",""
" -73.82055343","40.58444779","Queens","11694","209","BEACH 99 STREET","0","9876631","414","05/31/2022","32","0","18518671","Not Completed",""
" -73.95264659","40.80910629","Manhattan","10027","258","SAINT NICHOLAS AVENUE ","0","9880617","110","05/31/2022","9","0","18534392","Not Completed",""
" -73.95228135","40.81073890","Manhattan","10027","321","W 125 ST","0","9880618","110","05/31/2022","9","0","18534402","Not Completed",""
" -73.95275664","40.80915087","Manhattan","10027","258","SAINT NICHOLAS AVENUE ","0","9880619","110","05/31/2022","9","0","18534386","Not Completed",""
" -73.82061083","40.58453497","Queens","11694","211","BEACH 99 STREET","0","9877017","414","05/31/2022","32","0","18518673","Not Completed",""
" -73.94330629","40.80675089","Manhattan","10027","24","W 125 ST","0","9880605","110","05/31/2022","9","0","18534400","Not Completed",""
" -73.85236107","40.87695557","Bronx","10469","1166","EAST 215 STREET","0","8228009","212","05/31/2022","12","13125843","13916850","Completed","2022-07-13 00:00:00"
" -73.76900489","40.70500962","Queens","11412","187-019","LUDLUM AVENUE","0","2817657","412","05/31/2022","27","0","18535685","Not Completed",""
" -73.77043969","40.70719097","Queens","11423","102-26","187 STREET ","0","9881437","412","05/31/2022","27","0","18535686","Not Completed",""
" -73.76891127","40.70508513","Queens","11412","187-19","LUDLUM AVENUE ","0","9881440","412","05/31/2022","27","0","18535690","Not Completed",""
" -73.76821202","40.70502963","Queens","11412","188-16","LUDLUM AVENUE ","0","9877507","412","05/31/2022","27","0","18520821","Not Completed",""
" -73.82067846","40.58411880","Queens","11694","99-006","ROCKAWAY BEACH BOULEVARD","0","9876628","414","05/31/2022","32","0","18518669","Not Completed",""
" -73.77000765","40.70567413","Queens","11412","186-26","104 AVENUE ","0","9881435","412","05/31/2022","27","0","18535688","Not Completed",""
" -73.81992410","40.58368315","Queens","11694","164","BEACH 99 STREET","0","9876640","414","05/31/2022","32","0","18518685","Not Completed",""
" -73.76989532","40.70526959","Queens","11412","104-18","187 STREET ","0","9881445","412","05/31/2022","27","0","18535700","Not Completed",""
" -73.79896126","40.59095680","Queens","11692","303","BEACH 70 STREET","0","9820733","414","05/31/2022","31","0","18338193","Not Completed",""
" -73.76973972","40.70520876","Queens","11412","104-19","187 STREET ","0","9881450","412","05/31/2022","27","0","18535702","Not Completed",""
" -73.77032758","40.70678740","Queens","11423","102-40","187 STREET ","0","9881451","412","05/31/2022","27","0","18535703","Not Completed",""
" -73.82212675","40.58408415","Queens","11694","215","BEACH 101 STREET","0","2873631","414","05/31/2022","32","0","18542724","Not Completed",""
" -73.82188709","40.58371854","Queens","11694","101-002","ROCKAWAY BEACH BOULEVARD","0","9883083","414","05/31/2022","32","0","18542723","Not Completed",""
" -73.82131877","40.58300643","Queens","11694","176","BEACH 101 STREET","0","2873515","414","05/31/2022","32","0","18542730","Not Completed",""
" -73.82098324","40.58398195","Queens","11694","99-020","ROCKAWAY BEACH BOULEVARD","0","9877016","414","05/31/2022","32","0","18518668","Not Completed",""
" -73.76894678","40.70518239","Queens","11412","187-19 ","LUDLUM AVENUE ","0","9881447","412","05/31/2022","27","0","18535682","Not Completed",""
" -73.76939661","40.70729620","Queens","11423","102-27","188 STREET ","0","9881448","412","05/31/2022","27","0","18535694","Not Completed",""
" -73.93502473","40.81817573","Manhattan","10037","40","W 143 ST","0","9875770","110","05/31/2022","9","0","18515450","Not Completed",""
" -73.82222945","40.58446855","Queens","11694","226","BEACH 101 STREET","0","9883087","414","05/31/2022","32","0","18542728","Not Completed",""
" -73.93563698","40.81843349","Manhattan","10037","40","W 143 ST","0","9875771","110","05/31/2022","9","0","18515451","Not Completed",""
" -73.82148658","40.58305946","Queens","11694","183","BEACH 101 STREET","0","9883089","414","05/31/2022","32","0","18542732","Not Completed",""
" -73.93780696","40.82027924","Manhattan","10030","121","W 144 ST","0","7785231","110","05/31/2022","9","0","18517828","Not Completed",""
" -73.79882794","40.69709539","Queens","11433","155-10","TUSKEGEE AIRMAN WAY","0","4992544","412","05/31/2022","28","0","18545358","Not Completed",""
" -73.82286523","40.58325994","Queens","11694","204","BEACH 102 STREET","0","9883092","414","05/31/2022","32","0","18542739","Not Completed",""
" -73.86540792","40.88349319","Bronx","10467","3754","OLINVILLE AVENUE","0","8404139","212","05/31/2022","12","13125825","14362914","Completed","2022-07-13 00:00:00"
" -73.79729682","40.69563232","Queens","11433","107-12","156 STREET ","0","9884365","412","05/31/2022","28","0","18545335","Not Completed",""
" -73.79751762","40.69616562","Queens","11433","106-55","156 STREET ","0","9884366","412","05/31/2022","28","0","18545344","Not Completed",""
" -73.86554958","40.88320403","Bronx","10467","3744","OLINVILLE AVENUE","0","8404141","212","05/31/2022","12","13125827","14362900","Completed","2022-07-13 00:00:00"
" -73.79707509","40.69556908","Queens","11433","107-15","156 STREET ","0","9884368","412","05/31/2022","28","0","18545360","Not Completed",""
" -73.79846800","40.69601882","Queens","11433","106-33","155 STREET ","0","9884369","412","05/31/2022","28","0","18545343","Not Completed",""
" -73.79700191","40.69546093","Queens","11433","107-21","156 STREET ","0","9884370","412","05/31/2022","28","0","18545348","Not Completed",""
" -73.79663396","40.69495921","Queens","11433","107-41","156 STREET ","0","9884371","412","05/31/2022","28","0","18545355","Not Completed",""
" -73.79756648","40.69590587","Queens","11433","155-20","107 AVENUE ","0","9884372","412","05/31/2022","28","0","18545339","Not Completed",""
" -73.86466891","40.88303678","Bronx","10467","3748","WILLETT AVENUE","0","8407514","212","05/31/2022","12","13125829","14368800","Completed","2022-07-13 00:00:00"
" -73.79768443","40.69616997","Queens","11433","155-19","107 AVENUE ","0","9884374","412","05/31/2022","28","0","18545327","Not Completed",""
" -73.79720718","40.69573923","Queens","11433","107-09","156 STREET ","0","9884375","412","05/31/2022","28","0","18545340","Not Completed",""
" -73.79851467","40.69607809","Queens","11433","106-31","155 STREET ","0","9884376","412","05/31/2022","28","0","18545359","Not Completed",""
" -73.86459926","40.88318597","Bronx","10467","3750","WILLETT AVENUE","0","8407499","212","05/31/2022","12","13125830","14368813","Completed","2022-07-13 00:00:00"
" -73.85417917","40.88341312","Bronx","10469","941","EAST 222 STREET","0","8414120","212","05/31/2022","12","13125833","14380627","Completed","2022-07-13 00:00:00"
" -73.82230003","40.58237436","Queens","11694","174","BEACH 102 STREET","0","1624387","414","05/31/2022","32","0","18542737","Not Completed",""
" -73.79690006","40.69532213","Queens","11433","107-27","156 STREET ","0","2713657","412","05/31/2022","28","0","18545334","Not Completed",""
" -73.79703067","40.69527115","Queens","11433","107-28","156 STREET ","0","9884379","412","05/31/2022","28","0","18545331","Not Completed",""
" -73.85414416","40.88489997","Bronx","10466","922","EAST 224 STREET","0","7878759","212","05/31/2022","12","13125835","13075173","Completed","2022-07-13 00:00:00"
" -73.79690603","40.69509888","Queens","11433","107-34","156 STREET ","0","9884387","412","05/31/2022","28","0","18545351","Not Completed",""
" -73.79680050","40.69495158","Queens","11433","107-40","156 STREET ","0","9884388","412","05/31/2022","28","0","18545330","Not Completed",""
" -73.79656371","40.69485801","Queens","11433","107-45","156 STREET ","0","9884389","412","05/31/2022","28","0","18545342","Not Completed",""
" -73.79694406","40.69515693","Queens","11433","107-32","156 STREET ","0","9884390","412","05/31/2022","28","0","18545356","Not Completed",""
" -73.79899431","40.59128794","Queens","11692","319","BEACH 70 STREET","0","9820730","414","05/31/2022","31","0","18337782","Not Completed",""
" -73.82296604","40.58563093","Queens","11694","333","BEACH 101 STREET","0","9883093","414","05/31/2022","32","0","18545769","Not Completed",""
" -73.82331850","40.58571969","Queens","11694","333","BEACH 101 STREET","0","9883094","414","05/31/2022","32","0","18542742","Not Completed",""
" -73.95046794","40.80811264","Manhattan","10027","226","W 123 ST","0","1097305","110","05/31/2022","9","0","18534399","Not Completed",""
" -73.94723464","40.80539241","Manhattan","10027","224","MALCOLM X BOULEVARD","0","276722","110","05/31/2022","9","0","18549624","Not Completed",""
" -73.94975754","40.80781534","Manhattan","10027","200","W 123 ST","0","9880608","110","05/31/2022","9","0","18534389","Not Completed",""
" -73.95201937","40.80805689","Manhattan","10027","273","W 122 ST","0","9886626","110","05/31/2022","9","0","18549630","Not Completed",""
" -73.95489659","40.80915438","Manhattan","10027","358","W 122 ST","0","9886627","110","05/31/2022","9","0","18549623","Not Completed",""
" -73.82863758","40.69598343","Queens","11418","89-045","LEFFERTS BOULEVARD","0","4443043","409","05/31/2022","29","0","17922063","Not Completed",""
" -73.79724814","40.69579874","Queens","11433","107-09","156 STREET ","0","9884383","412","05/31/2022","28","0","18545354","Not Completed",""
" -73.94815190","40.80713934","Manhattan","10027","140","W 123 ST","0","9880610","110","05/31/2022","9","0","18534382","Not Completed",""
" -73.86497403","40.84461160","Bronx","10462","1721","HUNT AVENUE","0","8400307","211","05/31/2022","15","0","14351296","Not Completed",""
" -73.95150499","40.81021092","Manhattan","10027","308","W 125 ST","0","9880612","110","05/31/2022","9","0","18534391","Not Completed",""
" -73.76519449","40.68763038","Queens","11434","118-33","179 STREET ","0","9888317","412","05/31/2022","27","0","18553897","Not Completed",""
" -73.76539698","40.68813577","Queens","11434","118-15","179 STREET ","0","9888311","412","05/31/2022","27","0","18553902","Not Completed",""
" -73.94664480","40.80816066","Manhattan","10027","120","W 125 ST","0","9880613","110","05/31/2022","9","0","18534398","Not Completed",""
" -73.94283008","40.80674507","Manhattan","10027","5","W 125 ST","0","9880616","110","05/31/2022","9","0","18534395","Not Completed",""
" -73.95044374","40.80809686","Manhattan","10027","226","W 123 ST","0","4989461","110","05/31/2022","9","0","18534401","Not Completed",""
